"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","cluster","condition","control"
"map05200","Pathways in cancer","3/134","204/8626",0.0147058823529412,0.946663740122915,-0.096840490763179,0.618463954888819,0.773079943611024,0.768197333440849,"116917635/116919815/116929316",3,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04550","ko04550","1/134","64/8626",0.015625,1.0058302238806,0.00588050421415476,0.6342162242114,0.78165111451332,0.776714370632183,"116917635",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04550","Signaling pathways regulating pluripotency of stem cells","1/134","64/8626",0.015625,1.0058302238806,0.00588050421415476,0.6342162242114,0.78165111451332,0.776714370632183,"116917635",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04910","ko04910","1/134","66/8626",0.0151515151515152,0.975350520126639,-0.0252504896030422,0.645576721248205,0.78165111451332,0.776714370632183,"116925370",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04910","Insulin signaling pathway","1/134","66/8626",0.0151515151515152,0.975350520126639,-0.0252504896030422,0.645576721248205,0.78165111451332,0.776714370632183,"116925370",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04150","ko04150","1/134","67/8626",0.0149253731343284,0.960793049676988,-0.0404683883393897,0.651124936125862,0.78165111451332,0.776714370632183,"116917635",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04150","mTOR signaling pathway","1/134","67/8626",0.0149253731343284,0.960793049676988,-0.0404683883393897,0.651124936125862,0.78165111451332,0.776714370632183,"116917635",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04151","ko04151","2/134","142/8626",0.0140845070422535,0.906663863779693,-0.140870682683295,0.651572410042313,0.78165111451332,0.776714370632183,"116925370/116930210",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04151","PI3K-Akt signaling pathway","2/134","142/8626",0.0140845070422535,0.906663863779693,-0.140870682683295,0.651572410042313,0.78165111451332,0.776714370632183,"116925370/116930210",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04212","ko04212","1/134","68/8626",0.0147058823529412,0.946663740122915,-0.0554648485906473,0.656586936191189,0.78165111451332,0.776714370632183,"116932816",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04212","Longevity regulating pathway - worm","1/134","68/8626",0.0147058823529412,0.946663740122915,-0.0554648485906473,0.656586936191189,0.78165111451332,0.776714370632183,"116932816",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04972","ko04972","2/134","145/8626",0.0137931034482759,0.887905301080803,-0.170990704888262,0.662862583854537,0.781677575300162,0.776740664298266,"116922788/116930284",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04972","Pancreatic secretion","2/134","145/8626",0.0137931034482759,0.887905301080803,-0.170990704888262,0.662862583854537,0.781677575300162,0.776740664298266,"116922788/116930284",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04013","ko04013","1/134","74/8626",0.0135135135135135,0.869907220653489,-0.141176419858775,0.687621485983156,0.801523261426584,0.796461009249153,"116930688",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04013","MAPK signaling pathway - fly","1/134","74/8626",0.0135135135135135,0.869907220653489,-0.141176419858775,0.687621485983156,0.801523261426584,0.796461009249153,"116930688",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko05034","ko05034","1/134","75/8626",0.0133333333333333,0.858308457711443,-0.154807880374305,0.692516097872569,0.801523261426584,0.796461009249153,"116930210",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map05034","Alcoholism","1/134","75/8626",0.0133333333333333,0.858308457711443,-0.154807880374305,0.692516097872569,0.801523261426584,0.796461009249153,"116930210",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04022","ko04022","1/134","84/8626",0.0119047619047619,0.76634683724236,-0.270307740235637,0.7332791031937,0.835115036920146,0.82984062616065,"116930210",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04022","cGMP-PKG signaling pathway","1/134","84/8626",0.0119047619047619,0.76634683724236,-0.270307740235637,0.7332791031937,0.835115036920146,0.82984062616065,"116930210",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04360","ko04360","1/134","86/8626",0.0116279069767442,0.748524817771607,-0.294403100947056,0.741582152785089,0.835115036920146,0.82984062616065,"116917869",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko05166","ko05166","1/134","86/8626",0.0116279069767442,0.748524817771607,-0.294403100947056,0.741582152785089,0.835115036920146,0.82984062616065,"116917635",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04360","Axon guidance","1/134","86/8626",0.0116279069767442,0.748524817771607,-0.294403100947056,0.741582152785089,0.835115036920146,0.82984062616065,"116917869",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map05166","Human T-cell leukemia virus 1 infection","1/134","86/8626",0.0116279069767442,0.748524817771607,-0.294403100947056,0.741582152785089,0.835115036920146,0.82984062616065,"116917635",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko05164","ko05164","1/134","88/8626",0.0113636363636364,0.73151289009498,-0.317990143840566,0.749628596755235,0.836639058878611,0.831355022717272,"116933989",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map05164","Influenza A","1/134","88/8626",0.0113636363636364,0.73151289009498,-0.317990143840566,0.749628596755235,0.836639058878611,0.831355022717272,"116933989",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko05016","ko05016","2/134","200/8626",0.01,0.643731343283582,-0.640337365755334,0.821944481514046,0.904131020017974,0.898420718838913,"116930210/116931569",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map05016","Huntington disease","2/134","200/8626",0.01,0.643731343283582,-0.640337365755334,0.821944481514046,0.904131020017974,0.898420718838913,"116930210/116931569",2,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko03020","ko03020","1/134","111/8626",0.00900900900900901,0.579938147102326,-0.559511948310431,0.826073118913039,0.904131020017974,0.898420718838913,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map03020","RNA polymerase","1/134","111/8626",0.00900900900900901,0.579938147102326,-0.559511948310431,0.826073118913039,0.904131020017974,0.898420718838913,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04080","ko04080","1/134","115/8626",0.00869565217391304,0.559766385463984,-0.596992374390942,0.836767523972012,0.904131020017974,0.898420718838913,"116933989",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04080","Neuroactive ligand-receptor interaction","1/134","115/8626",0.00869565217391304,0.559766385463984,-0.596992374390942,0.836767523972012,0.904131020017974,0.898420718838913,"116933989",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04024","ko04024","1/134","118/8626",0.00847457627118644,0.545535036681002,-0.624388116022894,0.844357608979291,0.904131020017974,0.898420718838913,"116930210",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04024","cAMP signaling pathway","1/134","118/8626",0.00847457627118644,0.545535036681002,-0.624388116022894,0.844357608979291,0.904131020017974,0.898420718838913,"116930210",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko05205","ko05205","1/134","122/8626",0.00819672131147541,0.527648642035723,-0.660025046136134,0.853935427171902,0.904131020017974,0.898420718838913,"116917635",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map05205","Proteoglycans in cancer","1/134","122/8626",0.00819672131147541,0.527648642035723,-0.660025046136134,0.853935427171902,0.904131020017974,0.898420718838913,"116917635",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04974","ko04974","1/134","124/8626",0.00806451612903226,0.519138180067405,-0.677481665261709,0.858502590756162,0.904131020017974,0.898420718838913,"116922788",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04974","Protein digestion and absorption","1/134","124/8626",0.00806451612903226,0.519138180067405,-0.677481665261709,0.858502590756162,0.904131020017974,0.898420718838913,"116922788",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04142","ko04142","1/134","125/8626",0.008,0.514985074626866,-0.686123129910733,0.860732731057111,0.904131020017974,0.898420718838913,"116924263",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04142","Lysosome","1/134","125/8626",0.008,0.514985074626866,-0.686123129910733,0.860732731057111,0.904131020017974,0.898420718838913,"116924263",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04932","ko04932","1/134","137/8626",0.0072992700729927,0.469876892907724,-0.785661930601535,0.884922069358603,0.921793822248545,0.915971966529081,"116917649",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04932","Non-alcoholic fatty liver disease","1/134","137/8626",0.0072992700729927,0.469876892907724,-0.785661930601535,0.884922069358603,0.921793822248545,0.915971966529081,"116917649",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00240","ko00240","1/134","148/8626",0.00675675675675676,0.434953610326745,-0.870953992364083,0.903409146192905,0.933273911356306,0.927379549810898,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map00240","Pyrimidine metabolism","1/134","148/8626",0.00675675675675676,0.434953610326745,-0.870953992364083,0.903409146192905,0.933273911356306,0.927379549810898,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04714","ko04714","1/134","154/8626",0.00649350649350649,0.41800736576856,-0.915401950309323,0.912217295116989,0.933887076421502,0.927988842254629,"116930210",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map04714","Thermogenesis","1/134","154/8626",0.00649350649350649,0.41800736576856,-0.915401950309323,0.912217295116989,0.933887076421502,0.927988842254629,"116930210",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko05168","ko05168","1/134","159/8626",0.00628930817610063,0.404862480052567,-0.951432695048559,0.918944883198757,0.933887076421502,0.927988842254629,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map05168","Herpes simplex virus 1 infection","1/134","159/8626",0.00628930817610063,0.404862480052567,-0.951432695048559,0.918944883198757,0.933887076421502,0.927988842254629,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko05169","ko05169","1/134","176/8626",0.00568181818181818,0.36575644504749,-1.067851840317,0.938214141071954,0.945780384145115,0.939807034350515,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map05169","Epstein-Barr virus infection","1/134","176/8626",0.00568181818181818,0.36575644504749,-1.067851840317,0.938214141071954,0.945780384145115,0.939807034350515,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00230","ko00230","1/134","195/8626",0.00512820512820513,0.330118637581324,-1.18850938172698,0.954412589288736,0.954412589288736,0.948384720303754,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"map00230","Purine metabolism","1/134","195/8626",0.00512820512820513,0.330118637581324,-1.18850938172698,0.954412589288736,0.954412589288736,0.948384720303754,"116931569",1,"cl1_FLX_provisioned_egg","1","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00515","ko00515","5/140","17/8626",0.294117647058824,18.1218487394958,9.0759233367887,5.54548285860707e-06,0.000720912771618919,0.000700482045297735,"116927095/116927469/116927482/116931889/116933302",5,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00515","Mannose type O-glycan biosynthesis","5/140","17/8626",0.294117647058824,18.1218487394958,9.0759233367887,5.54548285860707e-06,0.000720912771618919,0.000700482045297735,"116927095/116927469/116927482/116931889/116933302",5,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00513","ko00513","6/140","53/8626",0.113207547169811,6.97520215633423,5.60423298708891,0.000201305540180826,0.0130848601117537,0.0127140341166838,"116917596/116927095/116927482/116932764/116932765/116933302",6,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00513","Various types of N-glycan biosynthesis","6/140","53/8626",0.113207547169811,6.97520215633423,5.60423298708891,0.000201305540180826,0.0130848601117537,0.0127140341166838,"116917596/116927095/116927482/116932764/116932765/116933302",6,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00533","ko00533","3/140","10/8626",0.3,18.4842857142857,7.1053766690691,0.000461915188481818,0.0200163248342121,0.0194490605676555,"116927482/116933043/116933302",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00533","Glycosaminoglycan biosynthesis - keratan sulfate","3/140","10/8626",0.3,18.4842857142857,7.1053766690691,0.000461915188481818,0.0200163248342121,0.0194490605676555,"116927482/116933043/116933302",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00514","ko00514","3/140","15/8626",0.2,12.3228571428571,5.63724511439942,0.0016501836133455,0.0536309674337288,0.0521110614740685,"116927482/116931889/116933302",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00514","Other types of O-glycan biosynthesis","3/140","15/8626",0.2,12.3228571428571,5.63724511439942,0.0016501836133455,0.0536309674337288,0.0521110614740685,"116927482/116931889/116933302",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00510","ko00510","4/140","49/8626",0.0816326530612245,5.02973760932945,3.6332824374397,0.00800273632737908,0.199421737820031,0.193770109622702,"116927453/116927482/116933302/116936412",4,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00510","N-Glycan biosynthesis","4/140","49/8626",0.0816326530612245,5.02973760932945,3.6332824374397,0.00800273632737908,0.199421737820031,0.193770109622702,"116927453/116927482/116933302/116936412",4,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00512","ko00512","3/140","27/8626",0.111111111111111,6.84603174603175,3.90760928616004,0.00920408020707836,0.199421737820031,0.193770109622702,"116927482/116932960/116933302",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00512","Mucin type O-glycan biosynthesis","3/140","27/8626",0.111111111111111,6.84603174603175,3.90760928616004,0.00920408020707836,0.199421737820031,0.193770109622702,"116927482/116932960/116933302",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00601","ko00601","4/140","55/8626",0.0727272727272727,4.48103896103896,3.32633922612869,0.0119576115812336,0.222069929365766,0.215776449586169,"116917596/116927095/116927482/116933302",4,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00601","Glycosphingolipid biosynthesis - lacto and neolacto series","4/140","55/8626",0.0727272727272727,4.48103896103896,3.32633922612869,0.0119576115812336,0.222069929365766,0.215776449586169,"116917596/116927095/116927482/116933302",4,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00532","ko00532","2/140","12/8626",0.166666666666667,10.2690476190476,4.12681840370879,0.0155169696887989,0.252150757442982,0.245004784559983,"116933043/116935974",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","2/140","12/8626",0.166666666666667,10.2690476190476,4.12681840370879,0.0155169696887989,0.252150757442982,0.245004784559983,"116933043/116935974",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00600","ko00600","3/140","46/8626",0.0652173913043478,4.01832298136646,2.63628912627647,0.0382545872284678,0.533759469109569,0.518632682535613,"116922943/116927482/116933302",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00600","Sphingolipid metabolism","3/140","46/8626",0.0652173913043478,4.01832298136646,2.63628912627647,0.0382545872284678,0.533759469109569,0.518632682535613,"116922943/116927482/116933302",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00260","ko00260","2/140","20/8626",0.1,6.16142857142857,2.9680847977137,0.041058420700736,0.533759469109569,0.518632682535613,"116917283/116930449",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00260","Glycine, serine and threonine metabolism","2/140","20/8626",0.1,6.16142857142857,2.9680847977137,0.041058420700736,0.533759469109569,0.518632682535613,"116917283/116930449",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04152","ko04152","3/140","57/8626",0.0526315789473684,3.24285714285714,2.1820566669356,0.0649458159651673,0.705201052934918,0.685215597993443,"116917649/116925370/116930210",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04152","AMPK signaling pathway","3/140","57/8626",0.0526315789473684,3.24285714285714,2.1820566669356,0.0649458159651673,0.705201052934918,0.685215597993443,"116917649/116925370/116930210",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00270","ko00270","2/140","26/8626",0.0769230769230769,4.73956043956044,2.4527317962277,0.0659674901913104,0.705201052934918,0.685215597993443,"116917283/116930449",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00270","Cysteine and methionine metabolism","2/140","26/8626",0.0769230769230769,4.73956043956044,2.4527317962277,0.0659674901913104,0.705201052934918,0.685215597993443,"116917283/116930449",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05225","ko05225","3/140","59/8626",0.0508474576271186,3.13292978208232,2.11144725350324,0.0705201052934918,0.705201052934918,0.685215597993443,"116917635/116919815/116929316",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05225","Hepatocellular carcinoma","3/140","59/8626",0.0508474576271186,3.13292978208232,2.11144725350324,0.0705201052934918,0.705201052934918,0.685215597993443,"116917635/116919815/116929316",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04916","ko04916","2/140","30/8626",0.0666666666666667,4.10761904761905,2.1899401939676,0.0847083344271228,0.715551884301106,0.695273085960589,"116917635/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04916","Melanogenesis","2/140","30/8626",0.0666666666666667,4.10761904761905,2.1899401939676,0.0847083344271228,0.715551884301106,0.695273085960589,"116917635/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00982","ko00982","2/140","33/8626",0.0606060606060606,3.73419913419913,2.02118823437438,0.0996849957563329,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00982","Drug metabolism - cytochrome P450","2/140","33/8626",0.0606060606060606,3.73419913419913,2.02118823437438,0.0996849957563329,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko01524","ko01524","2/140","35/8626",0.0571428571428571,3.52081632653061,1.91931130612122,0.110048450958657,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04918","ko04918","2/140","35/8626",0.0571428571428571,3.52081632653061,1.91931130612122,0.110048450958657,0.715551884301106,0.695273085960589,"116917374/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04920","ko04920","2/140","35/8626",0.0571428571428571,3.52081632653061,1.91931130612122,0.110048450958657,0.715551884301106,0.695273085960589,"116917649/116925370",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map01524","Platinum drug resistance","2/140","35/8626",0.0571428571428571,3.52081632653061,1.91931130612122,0.110048450958657,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04918","Thyroid hormone synthesis","2/140","35/8626",0.0571428571428571,3.52081632653061,1.91931130612122,0.110048450958657,0.715551884301106,0.695273085960589,"116917374/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04920","Adipocytokine signaling pathway","2/140","35/8626",0.0571428571428571,3.52081632653061,1.91931130612122,0.110048450958657,0.715551884301106,0.695273085960589,"116917649/116925370",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00052","ko00052","2/140","36/8626",0.0555555555555556,3.42301587301587,1.87112578521458,0.115332747740497,0.715551884301106,0.695273085960589,"116927482/116933302",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00980","ko00980","2/140","36/8626",0.0555555555555556,3.42301587301587,1.87112578521458,0.115332747740497,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00052","Galactose metabolism","2/140","36/8626",0.0555555555555556,3.42301587301587,1.87112578521458,0.115332747740497,0.715551884301106,0.695273085960589,"116927482/116933302",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00980","Metabolism of xenobiotics by cytochrome P450","2/140","36/8626",0.0555555555555556,3.42301587301587,1.87112578521458,0.115332747740497,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04666","ko04666","2/140","38/8626",0.0526315789473684,3.24285714285714,1.7796698739602,0.126088905172028,0.715551884301106,0.695273085960589,"116917869/116924263",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04666","Fc gamma R-mediated phagocytosis","2/140","38/8626",0.0526315789473684,3.24285714285714,1.7796698739602,0.126088905172028,0.715551884301106,0.695273085960589,"116917869/116924263",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04310","ko04310","3/140","77/8626",0.038961038961039,2.40055658627087,1.5855517460585,0.129309305344257,0.715551884301106,0.695273085960589,"116916606/116917635/116930688",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04310","Wnt signaling pathway","3/140","77/8626",0.038961038961039,2.40055658627087,1.5855517460585,0.129309305344257,0.715551884301106,0.695273085960589,"116916606/116917635/116930688",3,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05204","ko05204","2/140","40/8626",0.05,3.08071428571429,1.6941000627314,0.137072812512159,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05204","Chemical carcinogenesis - DNA adducts","2/140","40/8626",0.05,3.08071428571429,1.6941000627314,0.137072812512159,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko01230","ko01230","2/140","41/8626",0.0487804878048781,3.00557491289199,1.65330402535739,0.142642136881116,0.715551884301106,0.695273085960589,"116917283/116930449",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04211","ko04211","2/140","41/8626",0.0487804878048781,3.00557491289199,1.65330402535739,0.142642136881116,0.715551884301106,0.695273085960589,"116917649/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map01230","Biosynthesis of amino acids","2/140","41/8626",0.0487804878048781,3.00557491289199,1.65330402535739,0.142642136881116,0.715551884301106,0.695273085960589,"116917283/116930449",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04211","Longevity regulating pathway","2/140","41/8626",0.0487804878048781,3.00557491289199,1.65330402535739,0.142642136881116,0.715551884301106,0.695273085960589,"116917649/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko05150","ko05150","1/140","10/8626",0.1,6.16142857142857,2.09753459476646,0.151018296470486,0.715551884301106,0.695273085960589,"116933989",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map05150","Staphylococcus aureus infection","1/140","10/8626",0.1,6.16142857142857,2.09753459476646,0.151018296470486,0.715551884301106,0.695273085960589,"116933989",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00010","ko00010","2/140","43/8626",0.0465116279069767,2.86578073089701,1.57531471966237,0.153920221516011,0.715551884301106,0.695273085960589,"116925370/116927303",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00010","Glycolysis / Gluconeogenesis","2/140","43/8626",0.0465116279069767,2.86578073089701,1.57531471966237,0.153920221516011,0.715551884301106,0.695273085960589,"116925370/116927303",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00480","ko00480","2/140","44/8626",0.0454545454545455,2.80064935064935,1.53798920740177,0.159623112651785,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko04922","ko04922","2/140","44/8626",0.0454545454545455,2.80064935064935,1.53798920740177,0.159623112651785,0.715551884301106,0.695273085960589,"116925370/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map00480","Glutathione metabolism","2/140","44/8626",0.0454545454545455,2.80064935064935,1.53798920740177,0.159623112651785,0.715551884301106,0.695273085960589,"116919815/116929316",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"map04922","Glucagon signaling pathway","2/140","44/8626",0.0454545454545455,2.80064935064935,1.53798920740177,0.159623112651785,0.715551884301106,0.695273085960589,"116925370/116930210",2,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
"ko00450","ko00450","1/140","12/8626",0.0833333333333333,5.13452380952381,1.84079634164919,0.178385654171598,0.766562294469711,0.744837856974618,"116917283",1,"cl1_SER_provisioned_egg","1","SER_provisioned_egg","CTR:provisioned_egg"
