"gene","CTR:provisioned_egg","FLX:provisioned_egg","cluster","condition","control","estimate"
"116915509",-0.348420368123066,0.0927880728596818,"3","FLX:provisioned_egg","CTR:provisioned_egg",-0.817214104340573
"116917096",-0.859964838517195,1.03295413481388,"3","FLX:provisioned_egg","CTR:provisioned_egg",-0.817214104340573
"116919295",-0.287695098438653,0.441937186609622,"3","FLX:provisioned_egg","CTR:provisioned_egg",-0.817214104340573
"116919936",0.00660361407023304,0.394984202633319,"3","FLX:provisioned_egg","CTR:provisioned_egg",-0.817214104340573
"116921073",0.105269268184481,0.5040801408612,"3","FLX:provisioned_egg","CTR:provisioned_egg",-0.817214104340573
"116922988",-0.179372865455557,0.567268254579931,"3","FLX:provisioned_egg","CTR:provisioned_egg",-0.817214104340573
"116924901",0.469936776384637,0.736154087982356,"3","FLX:provisioned_egg","CTR:provisioned_egg",-0.817214104340573
"116936799",0.0235079963280376,0.490456142694606,"3","FLX:provisioned_egg","CTR:provisioned_egg",-0.817214104340573
