"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","cluster","condition","control"
"map00770","Pantothenate and CoA biosynthesis","1/58","18/8626",0.0555555555555556,8.26245210727969,2.53759450123434,0.114460666784623,0.254357037299162,0.187420974852014,"116930813",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00410","ko00410","1/58","20/8626",0.05,7.43620689655172,2.37081760249549,0.126354535478518,0.270759718882538,0.19950716128187,"116930813",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map00410","beta-Alanine metabolism","1/58","20/8626",0.05,7.43620689655172,2.37081760249549,0.126354535478518,0.270759718882538,0.19950716128187,"116930813",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00020","ko00020","1/58","22/8626",0.0454545454545455,6.76018808777429,2.22562311911796,0.138091372970925,0.285706288905362,0.210520423403951,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map00020","Citrate cycle (TCA cycle)","1/58","22/8626",0.0454545454545455,6.76018808777429,2.22562311911796,0.138091372970925,0.285706288905362,0.210520423403951,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04964","ko04964","1/58","24/8626",0.0416666666666667,6.19683908045977,2.09748561312859,0.14967321659771,0.299346433195419,0.22057105603873,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04964","Proximal tubule bicarbonate reclamation","1/58","24/8626",0.0416666666666667,6.19683908045977,2.09748561312859,0.14967321659771,0.299346433195419,0.22057105603873,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00620","ko00620","1/58","26/8626",0.0384615384615385,5.72015915119363,1.98311504909251,0.161102077728161,0.311810473022248,0.229755085384814,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map00620","Pyruvate metabolism","1/58","26/8626",0.0384615384615385,5.72015915119363,1.98311504909251,0.161102077728161,0.311810473022248,0.229755085384814,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00330","ko00330","1/58","29/8626",0.0344827586206897,5.12841854934602,1.8321586445495,0.177962864090327,0.323674368642084,0.238496903209957,"116929963",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map00330","Arginine and proline metabolism","1/58","29/8626",0.0344827586206897,5.12841854934602,1.8321586445495,0.177962864090327,0.323674368642084,0.238496903209957,"116929963",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04662","ko04662","1/58","30/8626",0.0333333333333333,4.95747126436782,1.78642181610583,0.183508770090416,0.323674368642084,0.238496903209957,"116917503",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map04662","B cell receptor signaling pathway","1/58","30/8626",0.0333333333333333,4.95747126436782,1.78642181610583,0.183508770090416,0.323674368642084,0.238496903209957,"116917503",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko00603","ko00603","1/58","31/8626",0.032258064516129,4.79755283648498,1.74267159019873,0.189017901236851,0.323674368642084,0.238496903209957,"116922449",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko03460","ko03460","1/58","31/8626",0.032258064516129,4.79755283648498,1.74267159019873,0.189017901236851,0.323674368642084,0.238496903209957,"116917299",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/58","31/8626",0.032258064516129,4.79755283648498,1.74267159019873,0.189017901236851,0.323674368642084,0.238496903209957,"116922449",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map03460","Fanconi anemia pathway","1/58","31/8626",0.032258064516129,4.79755283648498,1.74267159019873,0.189017901236851,0.323674368642084,0.238496903209957,"116917299",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko05110","ko05110","1/58","34/8626",0.0294117647058824,4.37423935091278,1.62189236735216,0.20532703393146,0.323674368642084,0.238496903209957,"116917374",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"map05110","Vibrio cholerae infection","1/58","34/8626",0.0294117647058824,4.37423935091278,1.62189236735216,0.20532703393146,0.323674368642084,0.238496903209957,"116917374",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko03320","ko03320","1/58","35/8626",0.0285714285714286,4.24926108374384,1.5847128935867,0.210691446411905,0.323674368642084,0.238496903209957,"116925370",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04612","ko04612","1/58","35/8626",0.0285714285714286,4.24926108374384,1.5847128935867,0.210691446411905,0.323674368642084,0.238496903209957,"116917374",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
"ko04918","ko04918","1/58","35/8626",0.0285714285714286,4.24926108374384,1.5847128935867,0.210691446411905,0.323674368642084,0.238496903209957,"116917374",1,"cl2_FLX_provisioned_egg","2","FLX_provisioned_egg","CTR:provisioned_egg"
